"Status Code/Type"	"Row Name"	"Run #"	CS_1	CS_10	CS_11	CS_12	CS_2	CS_3	CS_4	CS_5	CS_6	CS_7	CS_8	CS_9	IB_1	IB_10	IB_11	IB_12	IB_2	IB_3	IB_4	IB_5	IB_6	IB_7	IB_8	IB_9	IC_1	IC_10	IC_11	IC_12	IC_2	IC_3	IC_4	IC_5	IC_6	IC_7	IC_8	IC_9	ID_1	ID_10	ID_11	ID_12	ID_2	ID_3	ID_4	ID_5	ID_6	ID_7	ID_8	ID_9	IF_1	IF_10	IF_11	IF_12	IF_2	IF_3	IF_4	IF_5	IF_6	IF_7	IF_8	IF_9	M_CS_1	M_CS_10	M_CS_11	M_CS_12	M_CS_2	M_CS_3	M_CS_4	M_CS_5	M_CS_6	M_CS_7	M_CS_8	M_CS_9	M_IB_1	M_IB_10	M_IB_11	M_IB_12	M_IB_2	M_IB_3	M_IB_4	M_IB_5	M_IB_6	M_IB_7	M_IB_8	M_IB_9	M_IC_1	M_IC_10	M_IC_11	M_IC_12	M_IC_2	M_IC_3	M_IC_4	M_IC_5	M_IC_6	M_IC_7	M_IC_8	M_IC_9	M_ID_1	M_ID_10	M_ID_11	M_ID_12	M_ID_2	M_ID_3	M_ID_4	M_ID_5	M_ID_6	M_ID_7	M_ID_8	M_ID_9	M_IF_1	M_IF_10	M_IF_12	M_IF_2	M_IF_3	M_IF_4	M_IF_5	M_IF_6	M_IF_7	M_IF_8	M_IF_9	M_OB_1	M_OB_10	M_OB_11	M_OB_12	M_OB_2	M_OB_3	M_OB_4	M_OB_5	M_OB_6	M_OB_7	M_OB_8	M_OB_9	M_OC_1	M_OC_10	M_OC_11	M_OC_12	M_OC_2	M_OC_3	M_OC_4	M_OC_5	M_OC_6	M_OC_7	M_OC_8	M_OC_9	M_OD_1	M_OD_10	M_OD_11	M_OD_12	M_OD_2	M_OD_3	M_OD_4	M_OD_5	M_OD_6	M_OD_7	M_OD_8	M_OD_9	M_OF_1	M_OF_10	M_OF_11	M_OF_12	M_OF_2	M_OF_3	M_OF_4	M_OF_5	M_OF_6	M_OF_7	M_OF_8	M_OF_9	n_CS	n_IB	n_IC	n_ID	n_IF	n_OB	n_OC	n_OD	n_OF	OB_1	OB_10	OB_11	OB_12	OB_2	OB_3	OB_4	OB_5	OB_6	OB_7	OB_8	OB_9	OC_1	OC_10	OC_11	OC_12	OC_2	OC_3	OC_4	OC_5	OC_6	OC_7	OC_8	OC_9	OD_1	OD_10	OD_11	OD_12	OD_2	OD_3	OD_4	OD_5	OD_6	OD_7	OD_8	OD_9	OF_1	OF_10	OF_11	OF_12	OF_2	OF_3	OF_4	OF_5	OF_6	OF_7	OF_8	OF_9	Braking__U__mag__max	Camber_Gain_2g_Braking	HEX_areal	HEX_mass	Mass_total	Tot_Strain	U_flange_Braking	U_flange_Bump_Braking	U_flange_Bump_Cornering	U_flange_Cornering	UD__mass	UD_areal	"Design Feasibility"	"Objective and Penalty"	"Objective Function"	"Penalty Function"
OK	Optimization1[1]/Subflow[3086]	3086	45	60	75	-30	75	75	-30	45	-60	0	-30	-30	45	-30	45	75	75	30	-30	-60	15	-60	75	0	45	75	60	-30	-30	0	15	-30	-30	-30	-60	15	45	-60	-30	-60	45	-30	-60	0	-60	75	45	-60	45	-30	-60	15	-30	-60	-30	60	45	15	-60	-30	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	12	6	7	6	8	8	6	6	45	45	0	-30	75	-30	75	45	60	0	75	75	45	75	15	45	15	60	15	-60	-60	75	45	45	45	-30	15	75	45	-30	45	45	75	45	45	75	45	-30	75	15	75	75	0	15	0	60	45	-30	1.13682	0.0550134191674	0.65443125	523.545	553.8	13825.6544189	1.13682157176	1.37463534462	2.2642523455	1.93083348397	30.255	0.2017	1	28944413830.640926	13825.6544189	28944400004.986507
OK	Optimization1[1]/Subflow[3087]	3087	45	60	75	15	75	30	-30	45	-60	0	-60	-30	45	-30	45	75	75	30	-30	-30	-30	0	75	0	45	75	60	-60	-30	0	45	-60	15	15	45	-30	45	-30	-60	-60	45	-30	-60	0	-60	75	45	-60	45	15	-60	-30	-60	-60	-30	60	75	-30	0	-30	1	1	1	1	0	0	0	1	0	1	1	0	1	1	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	9	8	8	8	6	7	8	6	6	45	45	-60	-30	45	-30	45	75	60	0	75	75	45	45	-30	75	-30	60	15	-60	-30	75	-30	15	45	-30	45	75	45	-30	75	75	75	45	75	60	45	15	45	-30	75	75	60	15	30	60	45	-30	1.27569	0.054305632445	0.59664	477.312	553.227	14014.3843994	1.26705804392	1.55815688204	2.46075729437	2.09020103181	75.915	0.5061	1	28331149306.483635	14014.3843994	28331135292.099236
OK	Optimization1[1]/Subflow[3088]	3088	45	60	75	45	75	60	-30	45	-60	0	-30	-30	45	15	15	75	75	30	-30	-30	-30	0	75	0	45	45	30	-30	-30	30	45	15	15	-30	-30	15	45	-60	-30	-30	75	-30	-60	60	-60	75	75	-60	45	45	-60	45	-30	-60	-60	60	75	45	-60	-30	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	5	8	7	6	8	6	45	15	-60	-60	75	-30	15	45	75	0	75	75	45	45	-30	75	15	60	-30	-60	-30	75	45	15	45	-30	15	45	45	-30	75	45	75	45	45	60	45	15	45	15	75	75	30	-30	30	60	15	15	1.35571	0.070207779928	0.58509	468.072	507.102	15413.5484619	1.35571075829	1.58323988722	2.16790265507	1.82863388152	39.03	0.2602	1	504399454.6583429	15413.5484619	504384041.109881
OK	Optimization1[1]/Subflow[3089]	3089	45	60	75	45	75	75	-30	75	-60	0	-30	-60	45	-30	15	75	75	30	-30	-30	-30	0	75	30	45	75	60	-30	-30	-60	45	-30	15	15	15	15	45	15	-30	-30	75	-30	15	30	-60	75	75	-60	45	45	0	15	-30	-60	-60	75	75	15	-60	-30	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	9	10	6	7	8	7	6	8	6	45	75	-60	-60	75	15	75	75	75	-60	75	75	45	45	-30	45	-30	60	15	-60	15	60	15	-30	45	-60	-30	75	45	-30	75	75	75	15	15	60	45	15	45	15	75	75	60	45	30	75	45	-30	1.18598	0.0757594309893	0.6833475	546.678	579.318	14657.2572021	1.185976356	1.37822752072	1.92174523388	1.63537885132	32.64	0.2176	1	62913465904.79158	14657.2572021	62913451247.53438
OK	Optimization1[1]/Subflow[3090]	3090	45	30	75	15	75	75	-30	45	-60	0	15	-30	45	-30	15	75	75	30	-60	-60	-30	0	75	-60	45	75	60	-30	-30	0	45	-30	-30	-30	-30	15	45	-30	-30	-60	45	-30	-60	30	-60	45	45	-60	45	15	-60	15	-60	0	-60	75	75	15	-60	-60	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	9	12	6	7	6	7	6	4	6	45	75	-60	-60	45	15	45	75	60	0	45	75	45	15	-30	45	-30	30	15	-60	15	75	15	15	45	-30	15	45	15	-30	75	45	75	45	45	75	45	45	15	15	75	75	30	15	0	60	45	15	1.18073	0.0755863247122	0.7216275	577.302	587.502	15123.7325439	1.18073342548	1.36300892556	2.01551676615	1.75277109093	10.2	0.068	1	76566015179.12173	15123.7325439	76566000055.38919
OK	Optimization1[1]/Subflow[3091]	3091	45	60	75	15	75	60	-30	45	-60	0	-30	-30	45	-30	-30	75	75	60	-30	-30	-30	0	75	-60	45	75	30	-30	-30	0	45	-30	15	-60	-30	-30	45	-30	-30	-60	75	-30	-60	30	-60	75	45	-60	45	15	0	15	-30	-60	-60	75	75	-30	-60	15	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	7	6	8	6	4	6	45	45	-60	-30	75	15	15	75	75	30	75	45	45	45	-30	45	-30	60	15	-60	-30	60	45	-30	45	-30	15	75	15	-30	75	15	45	45	75	60	45	15	45	15	75	75	30	15	30	60	45	-30	1.24608	0.0738322202534	0.61763625	494.109	519.114	15497.4239502	1.24607519058	1.49129431391	2.22347122564	1.89350048222	25.005	0.1667	1	3653465458.419753	15497.4239502	3653449960.995803
OK	Optimization1[1]/Subflow[3092]	3092	45	60	75	15	45	60	15	45	-60	-60	-30	-60	45	-30	15	45	45	30	-60	-60	-30	0	75	30	45	75	30	-30	-60	0	75	15	15	-30	-30	15	45	-60	-30	-60	75	15	-60	0	-60	75	45	0	45	45	-60	-30	-60	-60	-30	75	75	15	-60	-30	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	5	6	7	6	6	5	45	45	-60	-30	75	15	15	45	60	-60	45	45	45	45	15	45	-60	60	15	-60	-30	60	45	15	45	-30	15	75	15	-60	75	45	75	45	45	60	45	15	45	15	75	75	60	45	0	75	45	-30	1.35944	0.0680801190046	0.559845	447.876	483.531	16182.3630371	1.35944011138	1.62977573233	2.48232755925	2.11617826499	35.655	0.2377	1	2712295794.994338	16182.3630371	2712279612.631301
OK	Optimization1[1]/Subflow[3093]	3093	45	30	45	15	75	60	-30	15	-60	0	-30	15	45	-60	15	45	75	30	-30	-30	-30	30	75	0	45	45	30	-30	-30	0	45	-30	15	-30	-30	15	45	-30	15	-30	45	-30	-60	30	-60	45	75	-60	45	15	-60	-30	-30	-60	-60	75	75	15	0	-60	1	0	1	1	1	1	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	6	8	6	7	6	5	6	8	8	45	45	-60	-60	75	-30	45	75	60	30	75	75	45	45	-30	45	-30	60	15	-60	-30	75	45	15	45	-30	15	45	45	15	75	45	75	45	15	60	45	45	45	15	75	75	0	45	30	60	45	-30	1.4356	0.0629663837409	0.5574525	445.962	485.247	15981.8831787	1.43511914998	1.7206023898	2.4757823016	2.10539797521	39.285	0.2619	1	2176526075.0649533	15981.8831787	2176510093.1817746
OK	Optimization1[1]/Subflow[3094]	3094	45	60	75	15	45	75	-30	15	-60	0	-30	-30	45	-30	15	75	75	30	-30	-30	-30	30	75	30	45	75	30	-30	-30	-60	45	-30	15	-30	-30	15	45	-30	-30	-30	45	-30	-30	30	-60	75	45	-60	45	45	-60	15	-60	-60	-60	75	45	15	-60	-60	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	9	10	4	8	6	7	6	6	8	45	45	-60	-60	45	45	45	75	75	0	75	75	45	75	-30	45	-30	60	15	0	-30	75	45	15	45	-30	45	75	75	-30	75	15	75	15	45	75	45	-30	75	-30	75	45	30	45	0	60	75	-30	1.5164	0.0637532467899	0.54652125	437.217	510.507	16853.2021484	1.5161479559	1.79313389635	2.7102624234	2.3164287907	73.29	0.4886	1	1103987347.3759534	16853.2021484	1103970494.173805
OK	Optimization1[1]/Subflow[3095]	3095	45	60	75	15	75	60	-30	45	-60	0	-60	-30	45	-30	15	75	75	60	15	-60	-60	0	75	0	45	75	30	-30	-30	0	45	-30	15	-30	-30	15	45	-30	15	-60	75	15	-60	30	-60	75	75	-60	45	15	-60	15	-30	-60	-60	60	75	15	-60	-30	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	6	10	6	8	6	7	6	6	8	45	75	-60	-30	45	45	45	75	75	0	75	75	45	45	15	75	-30	60	15	-60	-30	75	45	15	45	-30	15	75	45	-30	75	45	75	45	15	75	45	15	45	15	75	75	30	15	60	60	45	-60	1.21889	0.062266238555	0.5952375	476.19	511.17	14817.7585449	1.21888653895	1.45648796855	2.20986276123	1.88687644915	34.98	0.2332	1	1247703819.2050664	14817.7585449	1247689001.4465215
OK	Optimization1[1]/Subflow[3097]	3097	45	60	45	15	75	60	-30	75	-60	0	-60	-30	45	-30	-30	45	75	30	-30	-60	-30	30	75	0	45	45	30	-30	15	30	45	-30	-30	-30	-30	15	45	-30	15	-60	45	-30	-30	30	-60	75	75	-60	45	-30	-60	15	-60	-60	-30	60	75	45	0	-30	1	1	0	1	0	1	0	0	0	1	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	7	8	6	7	6	7	8	6	8	45	45	-60	-60	75	15	45	75	75	0	75	45	45	15	15	45	-30	30	45	-60	-30	75	45	15	45	-60	15	75	75	15	75	45	75	45	45	75	45	-30	45	-30	45	75	60	15	30	75	15	-30	1.41703	0.0541421826996	0.5718075	457.446	513.246	16043.5380859	1.41684899372	1.71980946572	2.63208921555	2.22888747514	55.8	0.372	1	1754581206.4358373	16043.5380859	1754565162.8977513
OK	Optimization1[1]/Subflow[3098]	3098	45	30	75	15	75	60	-30	45	-60	0	-60	-60	45	-60	15	75	75	30	-30	-30	-30	30	75	-60	45	75	30	-30	-30	0	45	-30	15	-30	-30	15	45	-30	-30	-60	75	-30	-60	30	-60	75	75	-60	45	15	-60	-30	-30	-60	-60	75	75	-30	-60	-30	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	8	6	7	6	6	6	45	45	-60	-30	75	15	45	75	75	0	75	75	45	45	-30	45	-30	60	15	-60	-60	75	75	15	45	-60	15	75	45	-30	75	15	75	45	45	60	45	-30	45	15	75	75	30	15	0	60	45	-30	1.38209	0.0698931156378	0.57630375	461.043	506.793	16042.2202148	1.38208825062	1.63673987182	2.41458854993	2.0627262107	45.75	0.305	1	461464533.6881524	16042.2202148	461448491.4679376
OK	Optimization1[1]/Subflow[3099]	3099	45	60	75	-30	75	75	-30	45	-60	0	-30	-60	45	-30	15	75	75	30	-30	-60	-60	-60	75	0	45	75	30	15	-30	0	45	-30	15	-60	-30	15	45	-30	-30	-60	75	15	-60	30	-60	75	75	0	45	-30	-60	15	-30	-60	-60	60	75	15	-60	-30	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	8	6	8	6	7	6	6	6	45	45	-60	-60	45	15	75	75	75	0	75	45	45	75	-30	15	-30	60	45	-60	15	75	45	15	45	15	15	75	45	-30	75	45	45	45	45	75	45	45	75	45	75	75	30	15	30	60	45	-30	1.32502	0.0660501558617	0.62085375	496.683	542.613	14967.2169189	1.32502159605	1.58578941518	2.41166266502	2.05817503172	45.93	0.3062	1	18158692658.804443	14967.2169189	18158677691.587524
OK	Optimization1[1]/Subflow[3100]	3100	45	30	75	15	75	75	-30	45	-60	0	-30	15	45	-30	15	75	75	30	15	-30	-60	0	75	-60	45	75	30	-30	15	0	15	-30	15	-30	-30	15	45	-30	-60	-60	75	-30	-60	0	-60	75	75	-60	45	15	0	-30	-30	-60	-60	75	75	15	-60	-30	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	7	6	7	6	8	5	45	75	-60	-30	75	-30	75	75	75	-60	75	75	45	45	-30	45	-30	60	15	-60	15	60	75	15	45	15	15	45	45	-30	75	45	45	45	45	75	45	-30	45	15	75	45	30	45	30	75	15	-60	1.35878	0.0774934688372	0.564795	451.836	497.871	15964.7784424	1.35878390034	1.60924092447	2.33101193437	1.99108742653	46.035	0.3069	1	45342376.52437918	15964.7784424	45326411.74593678
OK	Optimization1[1]/Subflow[3101]	3101	45	60	75	-30	75	75	-30	45	-60	0	15	15	45	-30	15	45	75	30	-30	-30	-60	0	75	30	45	75	30	-30	-30	0	45	-60	-30	-30	-30	15	45	15	-60	-30	75	-30	-60	0	-60	15	75	-60	45	15	-60	15	-30	0	-60	60	75	15	-60	-30	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	5	6	8	6	6	6	45	45	-60	-60	75	15	45	75	75	0	75	75	45	75	-30	75	-30	75	15	-60	-30	60	45	-30	45	-30	-30	75	15	-30	75	45	75	45	45	60	45	15	45	15	75	45	0	15	30	60	45	-30	1.23007	0.066928001077	0.5529975	442.398	485.988	15145.4189453	1.23006594892	1.46105630157	2.08413881625	1.77568899403	43.59	0.2906	1	1963376588.7219377	15145.4189453	1963361443.3029923
OK	Optimization1[1]/Subflow[3102]	3102	45	75	75	15	75	75	-30	45	-60	0	-30	-30	45	-30	15	75	45	30	-30	-30	-30	0	75	0	45	45	30	-30	-30	0	45	-30	15	-60	-30	45	45	15	15	-30	75	-30	-60	60	-60	75	75	-60	45	15	0	15	15	0	-30	75	75	15	-60	-30	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	7	10	8	7	6	7	6	6	5	45	45	-60	15	75	-30	45	75	60	-60	75	75	45	45	15	45	-30	60	15	-60	-30	75	15	45	45	-60	15	75	45	-30	75	45	75	75	75	60	45	15	45	15	75	75	0	-30	0	60	75	15	1.12728	0.0727165181833	0.6239475	499.158	530.643	13902.1845703	1.12679692976	1.35075676335	1.95546954007	1.67331733165	31.485	0.2099	1	9389948393.502457	13902.1845703	9389934491.317886
OK	Optimization1[1]/Subflow[3103]	3103	45	60	75	45	75	75	-30	45	-60	-60	-30	-30	45	-30	15	75	75	30	-30	-30	-30	0	75	0	45	75	30	-30	-60	30	45	-30	15	-60	-30	15	45	-60	-30	-60	75	15	-30	30	-60	75	75	-60	45	15	-60	15	-30	-60	-30	75	75	15	-60	15	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	6	12	6	7	6	7	6	6	6	45	45	-60	-60	75	15	45	75	60	0	75	45	45	15	-30	45	15	75	15	-60	-30	60	45	45	45	-30	15	75	45	-30	45	15	75	75	45	30	45	-30	45	15	75	75	60	15	30	75	15	15	1.17815	0.062970543934	0.599445	479.556	506.631	14951.8232422	1.17814828865	1.39473460021	2.1406890414	1.83527372008	27.075	0.1805	1	439716563.1947271	14951.8232422	439701611.37148494
OK	Optimization1[1]/Subflow[3104]	3104	45	60	75	45	75	60	-30	45	-60	0	-60	-30	45	-30	15	75	75	30	-60	-30	15	-60	45	-60	45	75	0	-30	-30	0	45	-30	-30	-30	-30	-30	45	-30	-30	-60	75	15	-30	30	0	75	75	-60	45	45	0	45	-30	-60	-30	75	45	15	-60	-30	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	7	12	6	7	8	8	6	6	6	45	75	-60	-60	75	15	15	45	75	0	75	75	45	75	15	45	-30	60	-30	-60	-30	75	45	-30	45	-30	-30	45	75	-60	75	75	75	45	45	30	45	15	15	45	75	75	30	45	30	75	75	-30	1.1692	0.0737687135183	0.60798375	486.387	528.612	15066.5211182	1.16460139966	1.36698881613	1.92650598349	1.62193089207	42.225	0.2815	1	8186480507.272921	15066.5211182	8186465440.751802
OK	Optimization1[1]/Subflow[3106]	3106	45	60	75	-30	75	60	-30	75	-60	0	15	-30	45	-30	15	75	75	0	-30	-30	-30	-60	75	0	45	75	0	-30	-30	0	45	-30	-30	-30	-60	-30	45	-30	15	-30	75	-30	-60	0	0	75	75	0	45	15	0	45	-60	-60	-60	60	75	15	-60	-30	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	7	10	6	8	6	7	6	6	8	45	15	-60	-60	75	15	45	75	75	0	75	75	45	45	15	45	-30	30	15	-60	-60	75	45	15	45	-60	15	75	45	-30	75	45	75	75	45	60	45	15	45	-30	75	75	30	15	30	60	45	-30	1.41286	0.0643348823772	0.65599875	524.799	548.079	16390.5979004	1.41286320701	1.69202572092	2.58209837857	2.19805790838	23.28	0.1552	1	23115918805.00571	16390.5979004	23115902414.40781
OK	Optimization1[1]/Subflow[3107]	3107	45	75	75	45	75	60	-30	45	0	0	-30	-30	45	-30	-30	45	15	0	-30	-30	-30	-60	75	30	45	75	60	-30	-30	30	45	-30	15	15	-30	-30	45	-60	15	-30	75	-30	-60	30	0	75	75	-60	45	45	0	45	-30	0	-60	75	75	45	-60	-30	1	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	7	12	6	7	8	8	6	6	5	45	45	-60	-60	75	-30	75	75	75	0	75	75	45	15	-60	75	15	75	-30	0	-60	75	45	15	45	-30	-30	75	45	-30	75	75	75	45	45	60	45	45	75	15	75	75	30	15	30	75	15	-30	1.09648	0.0792879227786	0.549615	439.692	499.887	15154.9755859	1.09504437831	1.2829128268	1.78947304092	1.51061932311	60.195	0.4013	1	142847.9432242668	15154.9755859	127692.9676383668
